ein,org_name,website,email,all_emails,source_page,confidence,error
450308334,BEULAH PARK DISTRICT,BEULAHPARKS.COM,,,,none,Failed to fetch
300186863,HEALTH POLICY INSTITUTE OF OHIO,WWW.HEALTHPOLICYOHIO.ORG,,,,none,Failed to fetch
521773366,BEACON HOUSE COMMUNITY MINISTRY INC,WWW.BEACONHOUSEDC.ORG,,,,none,Failed to fetch
611663030,OURSPACE WORLD INC,https://www.ourspaceworld.org/,,,,none,Failed to fetch
912169315,CULTURE OF LIFE FAMILY SERVICES,www.colfs.org,,,,none,Failed to fetch
680587516,CHOICES FOR WOMEN RESOURCE CENTER INC,CHOICESLRC.ORG,,,,none,Failed to fetch
581591597,FAMILY SERVICES OF DAVIDSON COUNTY,WWW.FSDC.ORG,,,,none,Failed to fetch
452812002,FAMILY PROMISE OF THE SOUTH BAY,familypromiseosb.org,,,,none,Failed to fetch
750827467,TYLER DAY NURSERY ASSOCIATION,tylerdaynursery.org,,,,none,Failed to fetch
251879417,BRITTANY'S HOPE,WWW.BRITTANYSHOPE.ORG,,,,none,Failed to fetch
741321308,FAMILY COUNSELING SERVICE,WWW.FCSCB.ORG,,,,none,Failed to fetch
521304254,GABRIEL HOMES INC,www.gabrielhomes.org,,,,none,Failed to fetch
650051482,Florida Keys Healthy Start Coalition,www.keyshealthystart.org,,,,none,Failed to fetch
596166231,ANNA MARIA ISLAND COMMUNITY CENTER,WWW.CENTERAMI.ORG,,,,none,Failed to fetch
540505932,NATIONAL FLORENCE CRITTENTON MISSION,WWW.JUSTICEANDJOYNATL.ORG,,,,none,Failed to fetch
412191361,STUDENTS HELPING HONDURAS INC,WWW.ONETHOUSANDSCHOOLS.COM,,,,none,Failed to fetch
453790483,THE HUMAN CHOICE OF IOWA,WWW.INNERVISIONSHEALTHCARE.ORG,,,,none,Failed to fetch
911600084,PAGE AHEAD CHILDRENS LITERACY PRGM,www.pageahead.org,,,,none,Failed to fetch
550865759,COLLINS' FAMILY PLANNING CLINIC,COLLINSFAMILYPLANNINGCLINIC.ORG,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,https://www.COLLINSFAMILYPLANNINGCLINIC.ORG,medium,
363723725,American Telugu Association,www.americanteluguassociation.org,,,,none,Failed to fetch
134283582,GLORIA GEMMA BREAST CANCER,WWW.GLORIAGEMMA.ORG,,,,none,Failed to fetch
610458377,PADUCAH DAY NURSERY INC,WWW.PADUCAHDAY.COM,,,,none,Failed to fetch
300152038,POBLO INTERNATIONAL,WWW.POBLO.ORG,,,,none,Failed to fetch
237111543,LAMBERTVILLE-NEW HOPE AMBULANCE &,WWW.LNHARS.COM,,,,none,Failed to fetch
311719436,FIRST STAR INC,WWW.FIRSTSTAR.ORG,,,,none,Failed to fetch
620965816,The Children's Center of Knoxville,www.thechildrenscenterofknoxville.com,,,,none,Failed to fetch
050268612,Jewish Childrens Home of RI Inc,Campjori.com,,,,none,Failed to fetch
630717761,URBAN MINISTRY INC,WWW.URBAN-MINISTRY.COM,,,,none,Failed to fetch
593431724,WE CARE JACKSONVILLE INC,WWW.WECAREJACKSONVILLE.ORG,,,,none,Failed to fetch
753182528,KITSAP IMMIGRANT ASSISTANCE CENTER,WWW.KITSAPIAC.ORG,,,,none,Failed to fetch
160743236,YOUNG MENS CHRISTIAN ASSOCIATION OF,WWW.GENEVAFAMILYYMCA.ORG,,,,none,Failed to fetch
208780367,Animals' Angels Incorporated,www.animalsangels.org,,,,none,Failed to fetch
911117868,SOUTH KITSAP HELPLINE,WWW.SKHELPLINE.ORG,,,,none,Failed to fetch
911488193,MI CENTRO,HTTPS://MICENTROWA.ORG/,,,,none,Failed to fetch
742065589,PRECINCT2GETHER INC,HTTPS://PRECINCT2GETHER.ORG/,,,,none,Failed to fetch
853606644,DREAM MACHINE TOUR,DREAMMACHINEUSA.ORG,,,,none,Failed to fetch
300420199,FAMILY JUSTICE CENTER OF GEORGETOWN,FJCGTOWNHORRY.ORG,,,,none,Failed to fetch
271866733,NAEVA,WWW.NAEVA.ORG,,,,none,Failed to fetch
223181832,ANNS PLACE INC,WWW.ANNSPLACE.ORG,,,,none,Failed to fetch
570905013,HOUSE OF HOPE OF THE PEE DEE INC,WWW.HOFH.ORG,,,,none,
452149057,HOMES FOR VETERANS,HOMESFORVETERANS.US,,,,none,Failed to fetch
561765000,NORTH CAROLINA POTTERY MUSEUM INC,WWW.NCPOTTERYCENTER.ORG,,,,none,Failed to fetch
391278572,PERSONAL DEVELOPMENT CENTER INC,PDCMARSHFIELD.ORG,,,,none,Failed to fetch
851777495,SHINE A LIGHT FOUNDATION,SHINEALIGHTLV.COM,,,,none,Failed to fetch
204388240,NEVADA BLIND CHILDREN'S FOUNDATION,WWW.NVBLINDCHILDREN.ORG,,,,none,Failed to fetch
650951120,Samuels House Inc,samuelshouse.org,,,,none,Failed to fetch
271050319,MOSAIC CHRISTIAN COMMUNITY,WWW.MOSAICCCDA.COM,,,,none,Failed to fetch
590638506,WINTER PARK DAY NURSERY INC,WINTERPARKDAYNURSERY.ORG,,,,none,Failed to fetch
232169935,CAMBODIAN ASSOCIATION OF GREATER PHILADELPHIA INC,www.cagp.org,,,,none,Failed to fetch
204901192,MIAMI COUNTY DENTAL CLINIC,WWW.MIAMICOUNTYDENTAL.ORG,,,,none,Failed to fetch
113198837,CHILDREN'S HOPE INDIA LLC,WWW.CHILDRENSHOPEINDIA.ORG,,,,none,Failed to fetch
311589053,Godly Play Foundation,godlyplayfoundation.org,,,,none,Failed to fetch
616031095,KENTUCKY RAILWAY MUSEUM INC,WWW.KYRAIL.ORG,,,,none,Failed to fetch
112496305,DOUBLEDAY BABCOCK SENIOR CENTER INC DBA,WWW.LIFEENRICHMENTCENTEROYSTERBAY.ORG,,,,none,Failed to fetch
820740059,BLOSSOM FOUNDATION INC,WWW.BLOSSOMFOUNDATION.COM,,,,none,Failed to fetch
251547324,THE LIGHTHOUSE FOUNDATION,WWW.THELIGHTHOUSEPA.ORG,,,,none,Failed to fetch
621614190,GILDA'S CLUB MIDDLE TENNESSEE,WWW.GILDASCLUBMIDDLETN.ORG,,,,none,Failed to fetch
462570640,HEARTS & HOMES FOR VETERANS INC,WWW.HHVETERANS.COM,,,,none,Failed to fetch
431733608,ST JOSEPH HABITAT FOR HUMANITY INC,STJOEHABITAT.ORG,,,,none,Failed to fetch
752631330,SHELTER AGENCIES FOR FAMILIES IN,WWW.SAFE-TAGENCY.COM,,,,none,Failed to fetch
873784685,FOCUSED INTERRUPTION INC,FOCUSEDINTERRUPTION.ORG,,,,none,Failed to fetch
810383437,THE NURTURING CENTER,NURTURINGCENTER.ORG,,,,none,Failed to fetch
412242504,Friends Life Community,friendslife.org,,,,none,Failed to fetch
550516908,BROOKE COUNTY COMMITTEE ON AGING,WWW.BROOKECOUNTYSENIORCENTER.ORG,,,,none,Failed to fetch
541705642,ASPIRE AFTERSCHOOL LEARNING,WWW.ASPIREAFTERSCHOOL.ORG,,,,none,Failed to fetch
824237528,MEDICAL FOUNDATION OF NASHVILLE,WWW.MEDICALFOUNDATIONOFNASHVILLE.ORG,,,,none,Failed to fetch
943483497,Kansas Healthcare Collaborative Inc,www.khconline.org,,,,none,Failed to fetch
451298469,BLESS THE CHILDREN MINISTRIES INC,www.btcm.org,,,,none,Failed to fetch
431768614,THE COMMUNITY PARTNERSHIP,WWW.THECOMMUNITYPARTNERSHIP.ORG,,,,none,Failed to fetch
650213258,HOPE PREGNANCY CENTERS INC,WWW.FRIENDSOFHOPE.COM,,,,none,Failed to fetch
020460732,NEW ENGLAND DISABLED SPORTS,WWW.NEDISABLEDSPORTS.ORG,,,,none,Failed to fetch
461252372,TRANSPLANT LIFE FOUNDATION,WWW.TRANSPLANTLIFEFOUNDATION.ORG,,,,none,Failed to fetch
201668619,GRIP OUTREACH FOR YOUTH,WWW.GRIPYOUTH.COM,,,,none,Failed to fetch
232000206,WOMEN'S CENTER OF MONTGOMERY COUNTY,WWW.WCMONTCO.ORG,,,,none,Failed to fetch
237394576,VINTAGE INC,WWW.VINTAGESENIORSERVICES.ORG,,,,none,Failed to fetch
264662578,DESIGN IMPACT,WWW.D-IMPACT.ORG,,,,none,Failed to fetch
521419314,LOISANN'S HOPE HOUSE,WWW.LOISANNSHOPEHOUSE.ORG,,,,none,Failed to fetch
540991287,Circle Center Adult Day Services,Circlecenterva.org,,,,none,Failed to fetch
263592983,ONE SPIRIT,HTTP://NATIVEPROGRESS.ORG/,,,,none,Failed to fetch
462960097,BRIDGE OF LIFE,WWW.BRIDGEOFLIFEINTERNATIONAL.ORG,,,,none,Failed to fetch
742103171,Some Other Place,www.someotherplacebeaumont.com,,,,none,Failed to fetch
756042150,YOUNG MEN'S CHRISTIAN ASSOCIATION OF PLAINVIEW,PLAINVIEWYMCA.ORG,,,,none,Failed to fetch
237279894,GREER COMMUNITY MINISTRIES INC,WWW.GMCINC.ORG,,,,none,Failed to fetch
410696493,YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF,WWW.YWCADULUTH.ORG,,,,none,Failed to fetch
134079983,REPRODUCTIVE HEALTH ACCESS PROJECT INC,REPRODUCTIVEACCESS.ORG,,,,none,Failed to fetch
824791560,HOUSTON STRONG CHILDREN SERVICES,www.houstonstrongchildrenservices.org,,,,none,Failed to fetch
752199472,PREGNANCY RESOURCES & MEDICAL CLINIC,nextstepwc.com,,,,none,Failed to fetch
570794782,NEIGHBORS TOGETHER INC,HTTPS://NEIGHBORSTOGETHERSC.ORG,,,,none,Failed to fetch
630867285,Pathways Inc,www.pathwayshome.org,,,,none,Failed to fetch
471765878,NEW MAINERS PUBLIC HEALTH,WWW.NMPHI.ORG,,,,none,Failed to fetch
274638058,Sweet Paws Rescue Inc,SweetPawsRescue.org,,,,none,Failed to fetch
616041002,FRANKLIN COUNTY COUNCIL ON AGING INC,www.frankfortkyseniors.org,,,,none,Failed to fetch
956118623,FAMILY SERVICE AGENCY OF BURBANK,HTTPS://FAMILYSERVICEAGENCYOFBURBANK.ORG,,,,none,Failed to fetch
412250114,WASHINGTON DC POLICE FOUNDATION,WWW.DCPOLICEFOUNDATION.ORG,,,,none,Failed to fetch
204218706,ELLIS MARSALIS CENTER FOR MUSIC INC,WWW.ELLISMARSALISCENTER.ORG,,,,none,Failed to fetch
510510512,BUILDING HEALTHY FAMILIES,http://oregonbhf.org,,,,none,Failed to fetch
261737554,PROJECT HOPE FOOD BANK INC,WWW.PROJECTHOPEFOODBANK.ORG,,,,none,Failed to fetch
455066269,METHOW VALLEY FAMILY HOME CENTER ASSOCIATION,jamiesplacehomes.org,,,,none,Failed to fetch
311776375,Founders Hall Foundation Inc,www.founders-hall.org,,,,none,Failed to fetch
471170599,Amplify Inc,amplifytulsa.org,,,,none,Failed to fetch
113704163,RONALD MCDONALD HOUSE CHARITIES OF,WWW.RMHCSWFL.ORG,,,,none,Failed to fetch
010690242,PORTERS CALL,WWW.PORTERSCALL.COM,,,,none,Failed to fetch
133540880,MUSEUM OF AMERICAN FINANCE,WWW.MOAF.ORG,,,,none,Failed to fetch
043653529,Partnership for Children & Youth,www.partnershipforchildren.org,,,,none,Failed to fetch
474275163,GATHERING FOR WOMEN - MONTEREY,WWW.GATHERINGFORWOMEN.ORG,,,,none,Failed to fetch
453236640,Migrant and Immigrant Community Action Project,mica-project.org,,,,none,Failed to fetch
060993174,Southside Institutions Neighborhood,https://sinainc.org/,,,,none,Failed to fetch
371122770,EAST CENTRAL ILLINOIS REFUGEE MUTUAL,THEREFUGEECENTER-CU.ORG,,,,none,Failed to fetch
752668227,Love & Care Ministries,www.lcmin.com,,,,none,Failed to fetch
461791738,THE RACHEL COVEY FOUNDATION,WWW.BRIDLEUPHOPE.ORG,,,,none,Failed to fetch
561505174,HARBOR INC,WWW.HARBORSHELTER.ORG,,,,none,Failed to fetch
880181824,FAMILY SUPPORT COUNCIL OF DOUGLAS,WWW.FAMILY-SUPPORT.ORG,,,,none,Failed to fetch
135562990,INTERNATIONAL CENTER FOR THE DISABLED,WWW.ICDNYC.ORG,,,,none,Failed to fetch
936094804,CALL TO SAFETY,WWW.CALLTOSAFETY.ORG,,,,none,Failed to fetch
841337868,ALS UNITED ROCKY MOUNTAIN,WWW.ALSACO.ORG,,,,none,Failed to fetch
621760415,Service Over Self Inc,www.sosmemphis.org,,,,none,Failed to fetch
824805883,FOSTER CARE ADVOCACY CENTER,FCACTEXAS.ORG,,,,none,Failed to fetch
810775184,WOMEN'S RIGHTS AND EMPOWERMENT NETWORK,WWW.SCWREN.ORG,,,,none,Failed to fetch
161498021,REACH CNY INC,WWW.REACHCNY.ORG,,,,none,Failed to fetch
510169537,ST VINCENT FOUNDATION,HTTPS://WWW.CHISTVINCENT.COM/GIVING,,,,none,Failed to fetch
363343886,TUMBLEWEED RUNAWAY PROGRAM INC,WWW.TUMBLEWEEDPROGRAM.ORG,,,,none,Failed to fetch
454159178,NORTHWEST BATTLE BUDDIES,WWW.NORTHWESTBATTLEBUDDIES.ORG,,,,none,Failed to fetch
751915179,RONALD MCDONALD HOUSE,WWW.RMHCSOUTHWEST.COM,,,,none,Failed to fetch
203495171,HARTFORD YOUTH SCHOLARS INC,WWW.HARTFORDYOUTHSCHOLARS.ORG,,,,none,Failed to fetch
222708420,FAMILY PROMISE MONTCO PA,WWW.FPMONTCO.ORG,,,,none,Failed to fetch
821770892,The GenderCool Project,gendercool.org,,,,none,Failed to fetch
810828555,13 HANDS EQUINE RESCUE INC,13HANDSEQUINE.ORG,,,,none,Failed to fetch
273794068,CLINICA COLORADO,WWW.CLINICACOLORADO.ORG,,,,none,Failed to fetch
272023911,ERIK HITE FOUNDATION INC,ERIKHITEFOUNDATION.ORG,,,,none,Failed to fetch
550532847,UPSHUR COUNTY SENIOR CITIZENS,HTTPS://WWW.UPWVSC.ORG/,,,,none,Failed to fetch
141584561,CIVIC CENTER OF MOREAU INC,WWW.MOREAUCOMMUNITYCENTER.ORG,,,,none,Failed to fetch
930780364,Youth Contact Inc,WWW.YOUTHCONTACT.ORG,,,,none,Failed to fetch
391938173,LUSSIER COMMUNITY EDUCATION,WWW.LCECMADISON.ORG,,,,none,Failed to fetch
830766028,JSDD FOUNDATION INC,WWW.JSDD.ORG,,,,none,Failed to fetch
030547972,SAHELI INC,HTTPS://SAHELIBOSTON.ORG,,,,none,Failed to fetch
391899306,DEERFIELD COMMUNITY CENTER INC,DCCENTER.ORG,,,,none,Failed to fetch
204204172,METHODIST JUSTICE MINISTRY OF FUMC,WWW.METHODISTJUSTICEMINISTRY.ORG,,,,none,Failed to fetch
201550666,COOKEVILLE REGIONAL CHARITABLE,WWW.COOKEVILLEREGIONALCHARITY.ORG,,,,none,Failed to fetch
364686823,The Children's Hunger Project Inc,www.thechildrenshungerproject.org,,,,none,Failed to fetch
201115026,LA PAZ DE DIOS INC,WWW.LAPAZCHATTANOOGA.ORG,info@lapazchattanooga.org,info@lapazchattanooga.org;605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com;88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com,https://www.LAPAZCHATTANOOGA.ORG,high,
822991440,SUNSHINE TRANSIT,SUNSHINETRANSIT.ORG,,,,none,Failed to fetch
862590140,GRAND ISLAND CHILDREN'S MUSEUM,GICHILDRENSMUSEUM.ORG,,,,none,Failed to fetch
750959636,Richardson Chamber of Commerce,www.richardsonchamber.com,,,,none,Failed to fetch
651090966,CMB Visions Unlimited Inc,www.cmbvisionsunlimited.org,,,,none,Failed to fetch
813099648,The Immigrant Home Foundation,www.immigrantfoundation.org,,,,none,Failed to fetch
942735218,Disability Action Center,www.actionctr.org,,,,none,Failed to fetch
391496868,CARE NET PREGNANCY CENTER OF MILWAUKEE,MILWAUKEECARES.ORG,,,,none,Failed to fetch
561523878,HOSPITALITY HOUSE OF CHARLOTTE,WWW.HOSPITALITYHOUSEOFCHARLOTTE.ORG,,,,none,Failed to fetch
854300514,SAFER TOGETHER,www.safer-together.org,,,,none,Failed to fetch
911481441,West Sound Wildlife Shelter,www.westsoundwildlife.org,,,,none,Failed to fetch
364206288,LAKE COUNTY PARTNERSHIP FOR ECONOMIC DEV,LAKECOUNTYPARTNERS.COM,,,,none,Failed to fetch
811234771,RAISE THE BARR,www.raisethebarr.org,,,,none,Failed to fetch
640681477,DOMESTIC ABUSE FAMILY SHELTER INC,WWW.DAFS.MS,,,,none,Failed to fetch
953775136,OCEANSIDE IVEY RANCH PARK ASSOCIATION,WWW.IVEYRANCH.COM,,,,none,Failed to fetch
834310584,ANN CHILDREN'S FUND INC,WWW.ANNFUND.ORG,,,,none,Failed to fetch
954847950,LAKE AVENUE FOUNDATION INC,WWW.GOSTARS.ORG,,,,none,Failed to fetch
621816561,THE MARY PARRISH CENTER,WWW.MARYPARRISH.ORG,,,,none,Failed to fetch
208485917,NEW DESTINY FAMILY SUCCESS CENTERS,WWW.NEWDESTINYFSC.ORG,,,,none,Failed to fetch
351182938,LAFAYETTE URBAN MINISTRY INC,WWW.LAFAYETTEURBANMINISTRY.ORG,,,,none,Failed to fetch
205500876,SQUASH HAVEN INC,WWW.SQUASHHAVEN.ORG,,,,none,Failed to fetch
471696834,River City Community Development Center,www.rcitycdc.org,,,,none,Failed to fetch
363507635,RAPE AND DOMESTIC ABUSE PROGRAM OF,NPRDAP.ORG,,,,none,Failed to fetch
271413416,ONE PLACE FAMILY JUSTICE CENTER,ONEPLACEFJC.ORG,,,,none,Failed to fetch
942911063,UNIVERSITY OF CALIFORNIA STUDENT,www.ucsa.org,,,,none,Failed to fetch
363501479,BIG BROTHERS BIG SISTERS OF SOUTHERN MN,WWW.BBBSOFSOUTHERNMN.ORG,,,,none,Failed to fetch
870659400,Ability 1st Utah,www.ability1stutah.org,,,,none,Failed to fetch
452455826,WARM INC,WEALLREALLYMATTER@GMAIL.COM,,,,none,Failed to fetch
461577827,ASCENT 121 INC,WWW.ASCENT121.ORG,,,,none,Failed to fetch
310842914,COUPLE TO COUPLE LEAGUE,WWW.CCLI.ORG,,,,none,Failed to fetch
900857463,RENEW THERAPEUTIC RIDING CENTER,WWW.RENEWTRC.ORG,,,,none,Failed to fetch
208775478,Counseling Connections for Change Inc,www.counselingconnections.org,,,,none,Failed to fetch
200192617,REDISCOVER CENTER INC,WWW.REDISCOVERCENTER.ORG,,,,none,Failed to fetch
203571795,ABLE ACADEMY INC,THEABLEACADEMY.ORG,,,,none,Failed to fetch
833915500,RENEGADE PAWS RESCUE INC,RENEGADEPAWSRESCUE.ORG,,,,none,Failed to fetch
113427213,GROUNDSWELL COMMUNITY MURAL PROJECTINC,WWW.GROUNDSWELLMURAL.ORG,,,,none,Failed to fetch
813452841,Women's Care Center of Milwaukee Mother Mary Corp,https://www.womenscarecenter.org/,,,,none,Failed to fetch
481251324,CENTER OF GRACE INC,CENTEROFGRACE.CENTER,,,,none,Failed to fetch
274665797,SOLDIERS BEST FRIEND,WWW.SOLDIERSBESTFRIEND.ORG,,,,none,Failed to fetch
570804618,EAST COOPER MEALS ON WHEELS INC,www.ecmow.org,,,,none,Failed to fetch
160957201,WATERTOWN URBAN MISSION INC,HTTPS://WWW.WATERTOWNURBANMISSION.COM/,,,,none,Failed to fetch
205048703,WYANDOTTE PREGNANCY CLINIC INC,WWW.WYANDOTTEPREGNANCYCLINIC.ORG,,,,none,Failed to fetch
460589830,Uzazi Village,www.uzazivillage.org,,,,none,Failed to fetch
562034052,MERCI CLINIC INC,WWW.MERCICLINIC.ORG,,,,none,Failed to fetch
060963343,ELDERHOUSE INC,WWW.ELDERHOUSE.ORG,,,,none,Failed to fetch
993003825,FRIENDS OF THE CHILDREN - COACHELLA VALL,FRIENDSOFTHECHILDREN.ORG,,,,none,Failed to fetch
742378040,The Animal League of Green Valley,https://talgv.org/,,,,none,Failed to fetch
363136997,CIRCLE URBAN MINISTRIES,CIRCLEURBAN.ORG,,,,none,Failed to fetch
455046786,Businesses Ending Slavery & Trafficking,www.bestalliance.org,,,,none,Failed to fetch
860649306,THE BEATITUDES CAMPUS FOUNDATION,HTTPS://BEATITUDESCAMPUS.ORG/ABOUT-US/FOUNDATION/,,,,none,Failed to fetch
840446349,BOULDER DAY NURSERY ASSOCIATION,www.bdnschool.org,,,,none,Failed to fetch
363412057,NAMI OF DUPAGE COUNTY ILLINOIS,WWW.NAMIDUPAGE.ORG,,,,none,Failed to fetch
480890970,THE KANSAS AFRICAN AMERICAN MUSEUM INC,TKAAMUSEUM.ORG,,,,none,Failed to fetch
830595469,DISCOVERY CHILDREN'S CENTER INC,DISCOVERYCHILDRENSCENTER.COM,,,,none,Failed to fetch
911762252,HAPPY CAMP COMMUNITY ACTION INC,WWW.HAPPYCAMPCC.ORG,,,,none,Failed to fetch
621303874,DOMESTIC VIOLENCE PROGRAM INC,DVSACENTER.ORG,,,,none,Failed to fetch
461856044,SAVIOUR USA - ONE WORLD CHARITY,https://saviourusa.org,,,,none,Failed to fetch
860098924,St Lukes in the Desert Inc,www.stlukeshometucson.org,,,,none,Failed to fetch
222516331,PATHFINDER VILLAGE FOUNDATION INC,HTTPS://PATHFINDERVILLAGE.ORG/GET-INVOLVED/DONATE,,,,none,Failed to fetch
043551406,STRATEGIES FOR CHILDREN INC,STRATEGIESFORCHILDREN.ORG,,,,none,Failed to fetch
222670688,NETWORK AGAINST DOMESTIC ABUSE INC,NETWORKAGAINSTDOMESTICABUSE.ORG,,,,none,Failed to fetch
371458857,ST TAMMANY HOSPITAL FOUNDATION,WWW.STPH.ORG,,,,none,Failed to fetch
954178092,PETS ARE WONDERFUL SUPPORT,WWW.PAWSLA.ORG,,,,none,Failed to fetch
825307989,Health Connections Incorporated,www.healthconnectmke.org,,,,none,Failed to fetch
581510276,Ronald McDonald House Charities of Knoxville TN Inc,KnoxRMHC.org,,,,none,Failed to fetch
311561944,ADAPTIVE SPORTS CONNECTION,WWW.ADAPTIVESPORTSCONNECTION.ORG,,,,none,Failed to fetch
273160598,FUTURE SMILES,WWW.FUTURESMILES.NET,,,,none,Failed to fetch
593458060,SANFORD CRISIS PREGNANCY CENTER INC,WWW.THEPREGNANCYCENTERS.COM,,,,none,Failed to fetch
452349567,Faith in Indiana,https://faithinindiana.org/,,,,none,Failed to fetch
463000858,B5 LEARNING CENTER,THRIVEATB5.ORG,,,,none,Failed to fetch
201768641,HOPE FOR ALL INC,HOPEFORALL.US,,,,none,Failed to fetch
912139335,Elizabeth Home,www.eghseattle.org,,,,none,Failed to fetch
463956659,REEB AVENUE CENTER,REEBCENTER.ORG,,,,none,Failed to fetch
853579927,REIMAGINE REENTRY INC,HTTPS://WWW.LETSREIMAGINEREENTRY.ORG/,,,,none,Failed to fetch
954492477,Program for Torture Victims,www.ptvla.org,,,,none,Failed to fetch
815449524,Janet Munt Family Room,thefamilyroomvt.org,,,,none,Failed to fetch
521379642,PARENT ENCOURAGEMENT PROGRAM,WWW.PEPPARENT.ORG,,,,none,Failed to fetch
453047057,Rochester Refugee Resettlement,www.rochesterrefugeeservices.org/,,,,none,Failed to fetch
464982483,DETROIT CHESED PROJECT,WWW.DETROITCHESED.ORG,,,,none,Failed to fetch
731712284,INTERNATIONAL SOCIETY FOR CHILDREN WITH,ISCC-CHARITY.ORG,,,,none,Failed to fetch
952620952,DELHI CENTER,WWW.DELHICENTER.ORG,,,,none,Failed to fetch
631181258,Ronald McDonald House Charities of Mobile Inc,rmhcmobile.org,,,,none,Failed to fetch
150533567,CAYUGA MUSEUM OF HISTORY & ART INC,HTTPS://CAYUGAMUSEUM.ORG,,,,none,Failed to fetch
770495262,ON-SITE DENTAL CARE FOUNDATION INC,WWW.OSDCF.ORG,,,,none,Failed to fetch
680404917,Giant Steps Therapeutic Equestrian Center Inc,WWW.GIANTSTEPSRIDING.ORG,,,,none,Failed to fetch
391791168,Hmong American Womens Association Inc,www.hawamke.com,,,,none,Failed to fetch
222482949,DEVELOPMENTAL DISABILITIES MANAGEMENT,WWW.CAROLINAHILL.ORG,,,,none,Failed to fetch
371371314,LUTHERAN HILLSIDE VILLAGE FOUNDATION,WWW.LSSLIVING.ORG,,,,none,Failed to fetch
742129002,HOPE PREGNANCY CENTER INC,WWW.HOPEPC.COM,,,,none,Failed to fetch
840617651,NOURISH MEALS ON WHEELS,www.nourishmealsonwheels.org,,,,none,Failed to fetch
951942148,Assistance League of Newport-Mesa,www.assistanceleague.org/newport-mesa,,,,none,Failed to fetch
204043915,BRIDGE OF PROMISE,HTTP://BRIDGEOFPROMISE.ORG/,,,,none,Failed to fetch
363337705,BARRINGTON AREA COUNCIL ON AGING INC,WWW.BACOA.ORG,,,,none,Failed to fetch
930946020,SKY LAKES MEDICAL CENTER FOUNDATION,WWW.SKYLAKES.ORG/FOUNDATION/,,,,none,Failed to fetch
460561240,POLISH HERITAGE CENTER AT PANNA MARIA,HTTPS://POLISHHERITAGECENTERTX.ORG,,,,none,Failed to fetch
881807315,KASH FOUNDATION INC,THEKASHFOUNDATION.COM,,,,none,Failed to fetch
202375514,PARTNERS FOR PROGRESS NFP,HTTP://WWW.PARTNERSFORPROGRESSNFP.ORG/,,,,none,Failed to fetch
850312055,CARE NET PREGNANCY CENTER,WWW.CARENETABQ.ORG,,,,none,Failed to fetch
621608458,PAGE ROBBINS ADULT DAY SERVICES INC,WWW.PAGEROBBINS.ORG,,,,none,Failed to fetch
420956003,WAVERLY CHILD CARE & PRESCHOOL,WWW.WAVERLYCHILDCARE.COM,,,,none,Failed to fetch
383725489,Hispanic American Community Education & Services,www.haces.org,,,,none,Failed to fetch
454335893,BEARINGS BIKE SHOP INC,HTTP://BEARINGSBIKEWORKS.ORG,,,,none,Failed to fetch
824346598,THE NEWDEAL FORUM,WWW.NEWDEALFORUM.ORG,,,,none,Failed to fetch
742726459,GARDENIA E JANSSEN ANIMAL SHELTER INC,JANSSENANIMALSHELTER.ORG,,,,none,Failed to fetch
260715022,CLIFFS RESIDENTS OUTREACH INC,CLIFFSRESIDENTSOUTREACH.ORG,,,,none,Failed to fetch
561991164,CAROLINAEAST FOUNDATION,CAROLINAEASTFOUNDATION.COM,,,,none,Failed to fetch
237174779,ARIZONA CHAPTER PARALYZED VETERANS,WWW.AZPVA.ORG,,,,none,Failed to fetch
742055761,Child Crisis Center of El Paso Inc,www.childcrisiselp.org,,,,none,Failed to fetch
814581787,THRIVE CENTRAL OREGON,THRIVECENTRALOREGON.ORG,,,,none,Failed to fetch
461374353,Illinois Community for Displaced,www.icdichicago.org,,,,none,Failed to fetch
391762026,INDEPENDENT LIVING RESOURCES INC,WWW.ILRESOURCES.ORG,,,,none,Failed to fetch
133565781,LONG TERM CARE COMMUNITY COALITION,WWW.NURSINGHOME411.ORG,,,,none,Failed to fetch
720851751,CANE RIVER CHILDREN'S SERVICES INC,WWW.CANERIVERCHILDREN.ORG,,,,none,Failed to fetch
352330290,National Veterans Homeless Support Inc,www.nvhs.org,,,,none,Failed to fetch
811080246,THRIVE SS INC,WWW.THRIVESS.ORG,,,,none,Failed to fetch
582419321,THOMASVILLE COMMUNITY RESOURCE CENTER,WWW.TCRCONLINE.ORG,,,,none,Failed to fetch
465011055,HEALTH EQUITY SOLUTIONS INC,WWW.HESCT.ORG,,,,none,Failed to fetch
570813856,MISSION LEXINGTON,MISSIONLEXINGTONSC.ORG,,,,none,Failed to fetch
020532474,The City School Inc,www.thecityschool.org,,,,none,Failed to fetch
474998799,CITY LIVING NY INC,WWW.CITYLIVINGNY.ORG,,,,none,Failed to fetch
742924578,100 BLACK MEN OF SAN ANTONIO INC,www.100blackmensa.org,,,,none,Failed to fetch
920526323,TRIO HOMELESS MINISTRIES INC,TRIOHOMELESSMINISTRIES.COM,,,,none,Failed to fetch
