prospect_ein,contact_email,to_email,subdomain,template_used,subject_line,from_address,status,message_id,timestamp,error
475361161,Clarkmikew@aol.com,Clarkmikew@aol.com,privatefunding,A,Private funders for arts & culture organizations in Oregon,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.601713+00:00,
141422262,info@lebnortheast.org,info@lebnortheast.org,reports,A,Private funders for health organizations in New York,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.601744+00:00,
943056179,inkers@inkpeople.org,inkers@inkpeople.org,scout,A,Private funders for arts & culture organizations in California,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.601775+00:00,
742385187,lgracia@northlandhospice.org,lgracia@northlandhospice.org,service,A,Private funders for human services organizations in Arizona,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.601806+00:00,
592596359,info@projectyouthbuild.org,info@projectyouthbuild.org,funding,C,Foundation funding for Florida Institute for Workforce,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.601838+00:00,
592697223,Info@MercyMail.org,Info@MercyMail.org,grants,C,Foundation funding for Mercy Flight SE Inc,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.601869+00:00,
351557200,send@sendcdc.org,send@sendcdc.org,nonprofits,A,Private funders for community improvement organizations in Indiana,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.601899+00:00,
742440617,info@alliancehouse.org,info@alliancehouse.org,privatefunding,A,Private funders for mental health organizations in Utah,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.601943+00:00,
930391643,info@whcs.org,info@whcs.org,reports,A,Private funders for education organizations in Oregon,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.601976+00:00,
460359776,hzerr@sosd.org,hzerr@sosd.org,scout,C,Foundation funding for Special Olympics South Dakota INC,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602006+00:00,
260149521,info@scrnyc.org,info@scrnyc.org,service,A,Private funders for human services organizations in New York,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602037+00:00,
134362029,VFSGeneral@vfsdads.com,VFSGeneral@vfsdads.com,funding,C,Foundation funding for Vineyard Family Services of Central Alabama Inc,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602068+00:00,
200835490,office@greenhousecoschool.org,office@greenhousecoschool.org,grants,A,Private funders for education organizations in Illinois,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602100+00:00,
208924701,harrison@sportable.org,harrison@sportable.org,nonprofits,A,Private funders for human services organizations in Virginia,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602132+00:00,
750630233,info@varietytexas.org,info@varietytexas.org,privatefunding,A,Private funders for human services organizations in Texas,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602164+00:00,
232875879,admissions@trinitychristian.info,admissions@trinitychristian.info,reports,A,Private funders for education organizations in Pennsylvania,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602195+00:00,
260404220,info@cislosangeles.org,info@cislosangeles.org,scout,A,Private funders for youth development organizations in California,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602227+00:00,
900730105,info@morselife.org,info@morselife.org,service,C,Foundation funding for Lola & Saul Kramer Senior Services,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602259+00:00,
203415545,info@centrohispanotn.org,info@centrohispanotn.org,funding,A,Private funders for human services organizations in Tennessee,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602290+00:00,
923283234,contact@animalinnovation.org,contact@animalinnovation.org,grants,A,Private funders for animal-related organizations in California,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602322+00:00,
541495814,skose@imaginationlearning.net,skose@imaginationlearning.net,nonprofits,A,Private funders for human services organizations in Virginia,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602353+00:00,
854028860,info@envisionsuccess.net,info@envisionsuccess.net,privatefunding,C,Foundation funding for South County Health Foundation,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602386+00:00,
562394277,info@artistboat.org,info@artistboat.org,reports,A,Private funders for environment organizations in Texas,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602418+00:00,
352205774,Receptionist@WynonasHouse.org,Receptionist@WynonasHouse.org,scout,C,Foundation funding for Wynona's House,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602449+00:00,
540944673,wpi@gowpi.org,wpi@gowpi.org,service,A,Private funders for environment organizations in Iowa,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602480+00:00,
463158287,info@saymynamepr.com,info@saymynamepr.com,funding,C,Foundation funding for Trail of Lights Foundation,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602510+00:00,
592719581,boxoffice@enzian.org,boxoffice@enzian.org,grants,A,Private funders for arts & culture organizations in Florida,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602554+00:00,
990089250,support@kauaihumane.org,support@kauaihumane.org,nonprofits,C,Foundation funding for Kauai Humane Society INC,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602586+00:00,
591983994,info@safespacefl.org,info@safespacefl.org,privatefunding,A,Private funders for human services organizations in Florida,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602618+00:00,
042845276,boxofficeinfo@zeiterion.org,boxofficeinfo@zeiterion.org,reports,A,Private funders for arts & culture organizations in Massachusetts,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602649+00:00,
200525171,tara@sharoncoop.org,tara@sharoncoop.org,scout,A,Private funders for education organizations in Massachusetts,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602682+00:00,
330415572,info@usfcc.org,info@usfcc.org,service,C,Foundation funding for Foundation for the Children,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602713+00:00,
362192804,info@revivecenter.org,info@revivecenter.org,funding,A,Private funders for human services organizations in Illinois,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602743+00:00,
541541798,info@hkwhabitat.org,info@hkwhabitat.org,grants,C,Foundation funding for Hanover and King William Habitat,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602774+00:00,
931178553,info@nworegon.org,info@nworegon.org,nonprofits,A,Private funders for community improvement organizations in Oregon,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602806+00:00,
010515363,info@affm.net,info@affm.net,privatefunding,C,Foundation funding for Adoptive & Foster Families of Maine,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602838+00:00,
620677701,info@knoxart.org,info@knoxart.org,reports,A,Private funders for arts & culture organizations in Tennessee,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602869+00:00,
825141973,info@friendstampabay.org,info@friendstampabay.org,scout,C,Foundation funding for Friends of the Children- Tampa Bay INC,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602900+00:00,
134208796,admin@allcareplus.org,admin@allcareplus.org,service,A,Private funders for public safety organizations in California,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602934+00:00,
371277129,info@mmmwater.org,info@mmmwater.org,funding,C,Foundation funding for Marion Medical Mission,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602966+00:00,
421057444,office@colts.org,office@colts.org,grants,A,Private funders for arts & culture organizations in Iowa,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.602998+00:00,
650257588,controller@kidcoedu.org,controller@kidcoedu.org,nonprofits,C,Foundation funding for Kidco Creative Learning INC,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603028+00:00,
800789207,info@areteeducation.org,info@areteeducation.org,privatefunding,A,Private funders for youth development organizations in New York,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603060+00:00,
831378343,info@AnotherRoundAnotherRally.org,info@AnotherRoundAnotherRally.org,reports,C,Foundation funding for Another Round Another Rally,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603092+00:00,
270328705,info@vcaschool.org,info@vcaschool.org,scout,A,Private funders for education organizations in Missouri,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603123+00:00,
831629682,info@blackmenteach.org,info@blackmenteach.org,service,C,Foundation funding for Black Men Teach,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603167+00:00,
043039900,office@thetheateroffensive.org,office@thetheateroffensive.org,funding,A,Private funders for arts & culture organizations in Massachusetts,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603200+00:00,
550357022,abbottl@davis-stuart.org,abbottl@davis-stuart.org,grants,A,Private funders for mental health organizations in West Virginia,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603232+00:00,
561491025,cchrisman@scciowa.edu,cchrisman@scciowa.edu,nonprofits,A,Private funders for education organizations in North Carolina,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603263+00:00,
237338790,alphillips068@wilkescc.edu,alphillips068@wilkescc.edu,privatefunding,A,Private funders for education organizations in North Carolina,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603295+00:00,
460683036,info@willingwarriors.org,info@willingwarriors.org,reports,A,Private funders for human services organizations in Virginia,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603328+00:00,
311345575,workorder@inhcmc.org,workorder@inhcmc.org,scout,C,Foundation funding for Miami Valley In-ovations INC,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603359+00:00,
203193765,info@wolfperformingartscenter.org,info@wolfperformingartscenter.org,service,A,Private funders for arts & culture organizations in Pennsylvania,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603391+00:00,
770518099,info@galloarts.org,info@galloarts.org,funding,C,Foundation funding for Central Valley Center for the Arts INC,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603427+00:00,
815257039,Communications@PhalenAcademies.org,Communications@PhalenAcademies.org,grants,A,Private funders for education organizations in Ohio,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603459+00:00,
262959996,info@thewoodsproject.org,info@thewoodsproject.org,nonprofits,A,Private funders for recreation organizations in Texas,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603491+00:00,
454968344,info@nuleadership.org,info@nuleadership.org,privatefunding,A,Private funders for crime/legal organizations in New York,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603522+00:00,
411878721,info@helpthehelpless.com,info@helpthehelpless.com,reports,C,Foundation funding for Help the Helpless,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603554+00:00,
223671890,info@glassroots.org,info@glassroots.org,scout,A,Private funders for youth development organizations in New Jersey,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603585+00:00,
842412702,info@savingnature.com,info@savingnature.com,service,A,Private funders for environment organizations in North Carolina,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603616+00:00,
382885151,info@hollandchristian.org,info@hollandchristian.org,funding,A,Private funders for education organizations in Michigan,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603647+00:00,
850474099,info@griefnm.org,info@griefnm.org,grants,C,Foundation funding for Children's Grief Center of Nm,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603678+00:00,
450998251,info@end68hoursofhunger.org,info@end68hoursofhunger.org,nonprofits,A,Private funders for food/agriculture organizations in New Hampshire,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603709+00:00,
521708782,info@interfaithhousing.org,info@interfaithhousing.org,privatefunding,C,Foundation funding for Interfaith Housing Alliance INC,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603754+00:00,
800912572,Director@CarolinasCEBA.com,Director@CarolinasCEBA.com,reports,A,Private funders for community improvement organizations in North Carolina,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603787+00:00,
208035378,serene@bgcwtv.org,serene@bgcwtv.org,scout,C,Foundation funding for Boys & Girls Club of Western,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603819+00:00,
251728521,admin@pghareacs.org,admin@pghareacs.org,service,A,Private funders for education organizations in Pennsylvania,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603850+00:00,
863298938,Communication@BlackMenVote.org,Communication@BlackMenVote.org,funding,C,Foundation funding for Black Men Vote,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603881+00:00,
020233250,tchase@nhhistory.org,tchase@nhhistory.org,grants,A,Private funders for arts & culture organizations in New Hampshire,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603912+00:00,
821181441,info@raphah.org,info@raphah.org,nonprofits,C,Foundation funding for Raphah Institute,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603943+00:00,
592104864,info@bacfl.org,info@bacfl.org,privatefunding,A,Private funders for arts & culture organizations in Florida,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.603975+00:00,
592306612,info@henegar.org,info@henegar.org,reports,A,Private funders for arts & culture organizations in Florida,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604007+00:00,
362374225,info@midwestclinic.org,info@midwestclinic.org,scout,A,Private funders for arts & culture organizations in Illinois,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604038+00:00,
452742509,info@stopfoodborneillness.org,info@stopfoodborneillness.org,service,A,Private funders for food/agriculture organizations in Illinois,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604076+00:00,
474327263,contact@les-lilas.com,contact@les-lilas.com,funding,A,Private funders for education organizations in Washington,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604117+00:00,
842534365,webmaster@crvpf.org,webmaster@crvpf.org,grants,C,Foundation funding for Childrens Right and Violence Prevention,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604149+00:00,
452496411,office@russellwarriors.com,office@russellwarriors.com,nonprofits,A,Private funders for education organizations in Mississippi,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604180+00:00,
311519694,info@rushhomes.org,info@rushhomes.org,privatefunding,C,Foundation funding for Rush Homes INC,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604212+00:00,
520780207,membercare@gscm.org,membercare@gscm.org,reports,A,Private funders for youth development organizations in Maryland,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604243+00:00,
954422640,contact@schoolonwheels.org,contact@schoolonwheels.org,scout,A,Private funders for education organizations in California,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604275+00:00,
232953796,patf@patf.us,patf@patf.us,service,A,Private funders for philanthropy organizations in Pennsylvania,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604306+00:00,
132682458,info_services@pw.org,info_services@pw.org,funding,C,Foundation funding for Poets and Writers INC,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604337+00:00,
850437960,contact@nmpovertylaw.org,contact@nmpovertylaw.org,grants,A,Private funders for crime/legal organizations in New Mexico,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604368+00:00,
042887815,info@bigelowcoop.org,info@bigelowcoop.org,nonprofits,C,Foundation funding for Bigelow Cooperative Day Care Center INC,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604415+00:00,
134024627,w1s@wise-ny.org,w1s@wise-ny.org,privatefunding,A,Private funders for education organizations in New York,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604448+00:00,
812547838,info@mapfund.org,info@mapfund.org,reports,C,Foundation funding for The Map Fund INC,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604480+00:00,
462070196,help@vetsedsuccess.org,help@vetsedsuccess.org,scout,A,Private funders for public policy organizations in District of Columbia,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604511+00:00,
232059183,info@familycareservices.org,info@familycareservices.org,service,C,Foundation funding for Family Care Services INC,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604542+00:00,
953560037,support@erickson-foundation.org,support@erickson-foundation.org,funding,A,Private funders for mental health organizations in Arizona,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604574+00:00,
593785405,ghana@projectpeanutbutter.org,ghana@projectpeanutbutter.org,grants,C,Foundation funding for Project Peanut Butter,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604606+00:00,
841413419,info@bozemansummitschool.org,info@bozemansummitschool.org,nonprofits,A,Private funders for education organizations in Montana,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604637+00:00,
460475333,contactus@imbcr.org,contactus@imbcr.org,privatefunding,C,Foundation funding for Institute for Myeloma & Bone Cancer,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604669+00:00,
520784740,RShaw@nri-inc.org,RShaw@nri-inc.org,reports,A,Private funders for mental health organizations in Virginia,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604701+00:00,
311788301,info@villagekidsnyc.org,info@villagekidsnyc.org,scout,C,Foundation funding for Ps 3 Til 6 INC,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604732+00:00,
541667557,contactRBS@virginia.edu,contactRBS@virginia.edu,service,A,Private funders for arts & culture organizations in Virginia,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604763+00:00,
261532509,info@coloradotpa.org,info@coloradotpa.org,funding,A,Private funders for environment organizations in Colorado,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604794+00:00,
237171151,technicalhelpline@nysscpa.org,technicalhelpline@nysscpa.org,grants,A,Private funders for education organizations in New York,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604825+00:00,
222547057,office@lexpc.org,office@lexpc.org,nonprofits,C,Foundation funding for Lexington Playcare Center Inc,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604857+00:00,
951691297,nya@nyayouth.org,nya@nyayouth.org,privatefunding,A,Private funders for human services organizations in California,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604887+00:00,
522457139,membership@sacunited.com,membership@sacunited.com,reports,C,Foundation funding for Sacramento United Soccer Club,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604919+00:00,
571233653,info@marvistafarmersmarket.org,info@marvistafarmersmarket.org,scout,A,Private funders for community improvement organizations in California,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604950+00:00,
383465670,info@cdad-online.org,info@cdad-online.org,service,C,Foundation funding for Community Development Advocates of Detroit,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.604982+00:00,
272049717,info@hendersonequalitycenter.org,info@hendersonequalitycenter.org,funding,A,Private funders for disease/disorder organizations in Nevada,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605027+00:00,
593455949,info@miracleofloveinc.org,info@miracleofloveinc.org,grants,C,Foundation funding for Miracle of Love INC,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605061+00:00,
455607001,vvc@vitalvolleyball.com,vvc@vitalvolleyball.com,nonprofits,A,Private funders for youth development organizations in Minnesota,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605091+00:00,
364092149,info.chicago@cervantes.org,info.chicago@cervantes.org,privatefunding,C,Foundation funding for Instituto Cervantes of Chicago Inc,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605123+00:00,
471158982,info@creativecityproject.com,info@creativecityproject.com,reports,A,Private funders for arts & culture organizations in Florida,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605155+00:00,
710821401,info@arkcasa.org,info@arkcasa.org,scout,C,Foundation funding for Arkansas Coalition Against,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605186+00:00,
566022921,marian@chapelhillcoop.com,marian@chapelhillcoop.com,service,A,Private funders for education organizations in North Carolina,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605217+00:00,
825117718,info@hopethrougheducationusa.org,info@hopethrougheducationusa.org,funding,C,Foundation funding for Hope Through Education -,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605249+00:00,
650079688,info@faccm.org,info@faccm.org,grants,A,Private funders for community improvement organizations in Florida,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605280+00:00,
042749765,Info@kidscornerwinchester.org,Info@kidscornerwinchester.org,nonprofits,C,Foundation funding for Winchester After School Program,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605311+00:00,
351774217,boxoffice@andersonparamount.org,boxoffice@andersonparamount.org,privatefunding,A,Private funders for arts & culture organizations in Indiana,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605343+00:00,
843702899,info@womensfoundationsouth.org,info@womensfoundationsouth.org,reports,A,Private funders for civil rights organizations in Louisiana,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605376+00:00,
232951962,info@wardrobepa.org,info@wardrobepa.org,scout,A,Private funders for human services organizations in Pennsylvania,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605408+00:00,
133824852,EMelendez@TheBridgeFund.org,EMelendez@TheBridgeFund.org,service,C,Foundation funding for The Bridge Fund of New York INC,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605439+00:00,
463993047,info@grandcentralatelier.org,info@grandcentralatelier.org,funding,A,Private funders for arts & culture organizations in New York,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605470+00:00,
753012108,info@orlandofringe.org,info@orlandofringe.org,grants,C,Foundation funding for International Fringe Festival of,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605502+00:00,
382648103,peretzhirshbein@jccannarbor.org,peretzhirshbein@jccannarbor.org,nonprofits,A,Private funders for human services organizations in Michigan,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605533+00:00,
362526797,info@northrivercommission.org,info@northrivercommission.org,privatefunding,C,Foundation funding for North River Commission,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605566+00:00,
825327951,info@westshoretheatre.org,info@westshoretheatre.org,reports,A,Private funders for arts & culture organizations in Pennsylvania,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605611+00:00,
132944013,msmith@sebcodevelopment.org,msmith@sebcodevelopment.org,scout,C,Foundation funding for Sebco Development INC,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605643+00:00,
330574291,boxoffice@ucsd.edu,boxoffice@ucsd.edu,service,A,Private funders for arts & culture organizations in California,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605674+00:00,
066087579,administration@joshuastrust.org,administration@joshuastrust.org,funding,C,Foundation funding for Joshua's Tract Conservation and Historic Trust Inc,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605705+00:00,
610458359,cabbagepatch@cabbagepatch.org,cabbagepatch@cabbagepatch.org,grants,A,Private funders for human services organizations in Kentucky,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605738+00:00,
812559134,mstinson@imsasafety.org,mstinson@imsasafety.org,nonprofits,C,Foundation funding for Imsa Center for Public Safety,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605770+00:00,
271822749,advertising@americanwritersmuseum.org,advertising@americanwritersmuseum.org,privatefunding,A,Private funders for arts & culture organizations in Illinois,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605801+00:00,
112229635,info@parodneckfoundation.org,info@parodneckfoundation.org,reports,C,Foundation funding for The Parodneck Foundation for Self-help,Alec Kleinman <alec@reports.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605835+00:00,
311705373,info@themarylandcenter.org,info@themarylandcenter.org,scout,A,Private funders for health organizations in Maryland,Alec Kleinman <alec@scout.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605867+00:00,
830695359,info@soteriasolutions.org,info@soteriasolutions.org,service,C,Foundation funding for Soteria Solutions,Alec Kleinman <alec@service.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605898+00:00,
272767920,info@communitypath.org,info@communitypath.org,funding,A,Private funders for health organizations in Oregon,Alec Kleinman <alec@funding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605930+00:00,
366089769,info@lcfair.com,info@lcfair.com,grants,A,Private funders for recreation organizations in Illinois,Alec Kleinman <alec@grants.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605961+00:00,
462857532,info@a-step-beyond.org,info@a-step-beyond.org,nonprofits,A,Private funders for arts & culture organizations in California,Alec Kleinman <alec@nonprofits.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.605991+00:00,
382160283,mwea@mi-wea.org,mwea@mi-wea.org,privatefunding,C,Foundation funding for Michigan Water Environment Association,Alec Kleinman <alec@privatefunding.thegrantscout.com>,dry_run,,2026-02-18T18:31:59.606029+00:00,
