ein,org name,state,city,zip,ntee code,sector,form type,tax year,total revenue,total expenses,total assets,contributions grants,program service revenue,grant dependency pct,employee count,volunteer count,num foundation grants,num unique funders,total foundation grant amount,most recent grant year,revenue band,grant dep band,yoy revenue growth,icp score,priority tier,website,mission statement,reach employees 1 10,reach revenue 1m 2m,reach form 990,reach sector e p,reach grant dep 75,reach more employees than volunteers,reach all flags,capacity grant date,capacity grant amount,capacity grant funder ein,capacity grant funder name,capacity grant pct of revenue,received capacity grant,has concrete mission,fundraising likelihood score,likely active fundraiser,fiscal year end soon,has biz dev staff,new to foundations,shares funder with beta,phone
883143471,MIRACLE LEAGUE OF TYLER,TX,TYLER,75711,P80,P,990,2023,1171378,258,1174574,1159160,0,98.96,0,,2,2,101000,2023,$1M-$2M,90-100%,,10,1,https://www.miracleleagueoftyler.com/,"To promote recreational and developmental activities in a league format for children and other individuals with disabilities, to promote community awareness, support and sponsorship opportunities through the league, and to construct and maintain special facilities meeting the needs of those with physical or intellectual challenges.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,0,0,9037071935
731304120,SOC OF ST VINCENT DE PAULARCHODIOCESAN COUNCIL OF,OK,NICOMA PARK,73066,P20,P,990,2023,1169979,1211553,366238,1169979,0,100,0,,1,1,5000,2024,$1M-$2M,90-100%,4.5,10,1,SSVPUSA.ORG,"A CATHOLIC LAY ORGANIZATION LEADING MEN AND WOMEN TO JOIN TOGETHER TO GROW SPIRITUALLY BY OFFERING PERSON-TO-PERSON SERVICE TO THOSE WHO ARE NEEDY AND SUFFERING, INCLUDING MAKING HOME VISITS, PROVIDING DISASTER RELIEF, AND OPERATING FOOD PANTRIES.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,0,0,4058310223
831080545,CONSTRUYENDO FUTUROS INC,FL,SUNNY ISLES,33160,P20,P,990,2023,1169700,882502,576547,1169685,0,100,0,3,0,0,0,,$1M-$2M,90-100%,-81.8,10,1,N/A,"The Corporation/Organization is istablished within the meaning of IRS Publication 557 Section 501(C)(3) Organization of the Internal Revenue code of 1986, as amended",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,3058733700
383697192,INDIANA CENTER FOR NURSING INC,IN,INDIANAPOLIS,46260,E90,E,990,2023,1168769,1183071,506061,1158251,0,99.1,2,225,0,0,0,,$1M-$2M,90-100%,-0.2,10,1,WWW.IC4N.ORG,"THE INDIANA CENTER FOR NURSING UNITES STATEWIDE NURSING EDUCATION AND PRACTICE LEADERS TO AFFECT CHANGE, THROUGH ONE VOICE, TO ENSURE A DIVERSE, HIGHLY QUALIFIED, AND HEALTHY NURSING WORKFORCE THAT ADVOCATES FOR EQUITABLE HEALTHCARE ACROSS THE STATE.",1,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,3175741325
850863879,HAVEN FOUNDATION INC,FL,GAINESVILLE,32606,E11,E,990,2023,1167344,990801,1610420,1167871,0,100.05,0,4,0,0,0,,$1M-$2M,90-100%,-29.3,10,1,WWW.BEYOURHAVEN.ORG,"THE PURPOSE OF HAVEN FOUNDATION, INC. IS TO OPERATE FOR THE BENEFIT OF, PERFORM THE FUNCTIONS OF, OR CARRY OUT THE PURPOSES OF NORTH CENTRAL FLORIDA HOSPICE, INC., A 501(C)(3) ORGANIZATION.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,8007271889
472250300,FRG FAMILY FUND INC,OH,Independence,441316943,P12,P,990,2023,1167075,1165442,73041,1167075,0,100,0,20,0,0,0,,$1M-$2M,90-100%,,10,1,,"The purpose of the Flynn Family Fund is to provide financial assistance to employees of the Flynn Restaurant Group who, through no fault of their own, experience unforeseen personal crisis or tragedy for which they lack sufficient funds.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,2165252775
363719494,Hispanic Dental Association,NY,New Rochelle,10801,E70,E,990,2023,1164531,813417,727119,902132,233030,77.47,3,,1,1,264500,2023,$1M-$2M,75-90%,43.5,10,1,,To promote oral health in the Hispanic Community.,1,1,1,1,1,1,1,,,,,,0,0,0,0,1,no,0,1,8562178333
472842514,Hoola Veteran Services,HI,Hilo,96720,E01,E,990,2024,1161530,1210524,153018,1161530,0,100,0,,0,0,0,,$1M-$2M,90-100%,,10,1,N/A,"We serve Hawai?i's military veterans, their families, and the community by providing opportunities to heal, connect, learn, grow, and thrive.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,1,8084942613
852958645,BIG STUFF HEALTH SHARE,UT,SAINT GEORGE,84770,E99,E,990,2023,1161395,1047110,953533,1139084,0,98.08,1,,1,1,10000,2024,$1M-$2M,90-100%,-1.2,10,1,BIGSTUFFHEALTHSHARE.COM,TO HELP FACILITATE LOWER COST HEALTHCARE THROUGH A HEALTHCARE COST SHARING ARRANGEMENT.,1,1,1,1,1,1,1,,,,,,0,0,0,0,1,no,0,0,8664669696
471164106,NEAR EAST MEDIA,VA,Virginia Beach,23462,P20,P,990,2023,1158145,1310834,1087791,1142003,0,98.61,1,0,1,1,50000,2023,$1M-$2M,90-100%,,10,1,https://www.allisrael.com/,"Near East Media's mission is to provide balanced coverage of news and events, commentary and analysis impacting Israel & the Middle East for the Evangelical world as well as the Arab world both Muslims and Christians and the Jewish world by publishing three websites All Israel News All Arab News and Kehila News and by using YouTube and other social media programs",1,1,1,1,1,1,1,,,,,,0,0,0,0,1,no,0,0,7575818875
112716443,HISPANIC BROTHERHOOD INC,NY,ROCKVILLE CENTRE,11570,P840,P,990,2023,1156156,1084076,1053116,1104259,0,95.51,0,0,2,1,15000,2023,$1M-$2M,90-100%,1.7,10,1,WWW.HISPANICBROTHERHOOD.ORG,"THE ORGANIZATION'S MISSION IS TO PROVIDE MULTI-SERVICE COMMUNITY BASED SUPPORT TO INDIVIDUALS IN THE AREAS OF HOUSING, COUNSELING, YOUTH AND SENIOR CITIZEN AFFAIRS.",0,1,1,1,1,0,0,12/31/2020,100000,200721133,THE BANK OF AMERICA CHARITABLE,8.6,1,0,0,0,0,no,0,1,5167666610
270859143,SOONERVERSE INC,OK,OKLAHOMA CITY,73118,E023,E,990,2023,1155130,1070578,487683,1155130,0,100,0,,0,0,0,,$1M-$2M,90-100%,,10,1,N/A,"SOONERVERSE SHALL FACILITATE MANAGEMENT FUNCTIONS RELATED TO INFORMATION, EXCHANGE, CARE DELIVERY TRANSFORMATION AND PRACTICE MANAGEMENT REQUIRED IN COMMUNITY HEALTH CENTERS (CHCS), INCLUDING MIGRANT, HOMELESS, PUBLIC HEALTH CENTERS AS DEFINED IN SECTION 330 OF THE PUBLIC HEALTH SERVICE ACT; AND OTHER HEALTH CARE PROVIDERS TARGETING UNDER PATIENTS.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,4054242282
201584617,CHILDREN OF RESTAURANT EMPLOYEES,GA,WOODSTOCK,30189,P12,P,990,2023,1153213,1312840,1592089,984335,0,85.36,3,47,2,2,10025,2023,$1M-$2M,75-90%,-19.5,10,1,COREGIVES.ORG,CHILDREN OF RESTAURANT EMPLOYEES LTD PROVIDES GRANTS TO HELP FOODSERVICE FAMILIES BRIDGE THE FINANCIAL GAP DURING A QUALIFYING CRISIS.,1,1,1,1,1,0,0,12/31/2022,25,824711344,THE LAZARD FOUNDATION,0,1,1,6,1,1,no,0,0,7709281980
208726030,THE SOUTHEAST ALABAMA MEDICAL,AL,DOTHAN,36301,E11,E,990,2023,1153126,932051,4601419,901738,0,78.2,0,,3,2,215100,2023,$1M-$2M,75-90%,15.4,10,1,WWW.SEHEALTHFOUNDATION.ORG,"OUR MISSION IS TO SUPPORT HEALTHCARE IN SOUTHEAST ALABAMA AND SURROUNDING AREAS. THE FOUNDATION PROVIDES FINANCIAL SUPPORT TO THE HOUSTON COUNTY HEALTH CARE AUTHORITY DBA SOUTHEAST HEALTH MEDICAL CENTER (SOUTHEAST HEALTH) AND ITS AFFILIATES BY ESTABLISHING PARTNERSHIPS IN ORDER TO ENHANCE HEALTH AND WELLNESS IN SOUTHEAST ALABAMA, NORTHWEST FLORIDA AND SOUTHWEST GEORGIA. THE FOUNDATION WORKS TO STRENGTHEN RELATIONSHIPS BETWEEN SOUTHEAST HEALTH, ITS AFFILIATES AND THE COMMUNITY WHILE HELPING FUND BOTH PRESENT AND FUTURE EQUIPMENT, TECHNOLOGY, FACILITY EXPANSION AND CLINICAL PROGRAM NEEDS. THE FOUNDATION SEEKS TO SUPPORT THE FEASIBILITY, DESIGN, AND CONSTRUCTION OF PHYSICAL STRUCTURES OUTLINED IN THE LONG-RANGE FACILITY IMPROVEMENT PLAN FOR SOUTHEAST HEALTH AND ITS AFFILIATES; ASSIST IN UNDERWRITING NEW TECHNOLOGY AND LIFESAVING MEDICAL EQUIPMENT; PREVENT OR LESSEN THE IMPACT DETECTION PROGRAMS AND INTERVENTION; FACILITATE INITIATIVES THAT ENCOURAGE A HEALTHY COMMUNITY; AND IDENTIFY AND C",0,1,1,1,1,0,0,12/31/2023,100,200721133,THE BANK OF AMERICA CHARITABLE,0,1,0,0,0,0,no,0,0,2298837878
208725837,ALLIANCE FOR CARE AT THE END OF LIFE,VA,ALEXANDRIA,22314,P01,P,990,2023,1152523,1134470,877180,1133450,0,98.35,0,30,0,0,0,,$1M-$2M,90-100%,-9.2,10,1,WWW.HOSPICEACTIONNETWORK.ORG,"TO PROVIDE A MORE AGGRESSIVE AND COMPREHENSIVE ADVOCACY VOICE THAT WILL SERVE THE ENTIRE FIELD, AND ULTIMATELY, ONE OF AMERICA'S MOST VULNERABLE POPULATIONS - THOSE NEARING THE END OF LIFE.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,7038371500
352390219,BRIDGE BUILDERS COMMUNITY,NY,BRONX,10452,P20,P,990,2022,1149943,1308288,543577,1077495,0,93.7,0,14,3,1,186666,2023,$1M-$2M,90-100%,-18.6,10,1,https://www.bridgebuildersbronx.org/community,"The mission of the Organization is to improve the wellbeing of families and strengthen the child welfare system through a community-based collaborative process of interventions aimed at reducing unnecessary foster care placements, reducing the length of stay of children in foster care, to reduce the likelihood of re-entry in foster care, and to reduce the overall occurrence of child abuse and neglect in Bronx Community District Four in New York.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,0,1,7182934352
391907417,YOUNG MENS CHRISTIAN ASSOCIATION FOUNDATION OF WAUKESHA WI INC,WI,New Berlin,53151,P99Z,P,990,2023,1148360,19833,4528889,1010724,0,88.01,0,9,0,0,0,,$1M-$2M,75-90%,-36.3,10,1,,"To provide support to the YMCA of Greater Waukesha County, Inc.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,2623305199
272429897,FRIENDS OF GEORGETOWN PARKS &,TX,GEORGETOWN,78626,P12,P,990,2024,1148039,15853,1815749,1141794,0,99.46,0,20,0,0,0,,$1M-$2M,90-100%,,10,1,HTTPS://GTPARKPALS.ORG/,"TO SUPPORT THE CITY OF GEORGETOWN PARKS AND RECREATION DEPARTMENT, IN PROVIDING PROGRAMS AND FACILITIES TO PROMOTE THE SOCIAL, CULTURAL AND RECREATIONAL WELL-BEING OF ALL RESIDENTS OF THE CITY OF GEORGETOWN, TEXAS.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,5128194275
815250375,RESPONSIBLE BATTERY COALITION INC,DC,WASHINGTON,20004,P20,P,990,2023,1146850,1018335,1308815,1146850,0,100,0,6,0,0,0,,$1M-$2M,90-100%,,10,1,WWW.RESPONSIBLEBATTERYCOALITION.ORG,"A COALITION OF COMPANIES, ACADEMICS AND ORGANIZATIONS COMMITTED TO THE RESPONSIBLE MANAGEMENT OF THE BATTERIES OF TODAY AND TOMORROW.CREATED TO ADVANCE THE RESPONSIBLE PRODUCTION, TRANSPORT, SALE, USE, REUSE, RECYCLING, AND RESOURCE RECOVERY OF TRANSPORTATION, INDUSTRIAL AND STATIONARY BATTERIES AND OTHER ENERGY STORAGE DEVICES, AND THE DEVELOPMENT OF FUTURE BATTERY TECHNOLOGIES.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,2025779050
630820577,MOWA BAND OF CHOCTAW INDIAN COMMISSION,AL,MOUNT VERNON,36560,P20,P,990,2023,1146712,1757835,2560740,1146712,0,100,0,12,1,1,15000,2022,$1M-$2M,90-100%,-44.1,10,1,N/A,PUBLIC CHARITY,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,0,2518295500
481152990,NORTHEAST KANSAS COORDINATED TRANSIT COUNCIL INC,KS,Hiawatha,66434,P80,P,990,2023,1145942,1146973,99540,1145942,0,100,0,0,0,0,0,,$1M-$2M,90-100%,,10,1,N/A,"TO PROVIDE TRANSPORTATION REIMBURSEMENT FOR RESIDENTS OF SIX COUNTIES IN THE STATE OF KANSAS(ATCHISON, BROWN, DONIPHAN, JACKSON, JEFFERSON, AND NEMAHA COUNTIES)",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,7857427152
992259214,WOCC NFP,IL,Chicago,60707,P20,P,990,2024,1142834,406330,736504,1142834,0,100,0,0,0,0,0,,$1M-$2M,90-100%,,10,1,,To provide mental health counseling and support for women.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,7739009622
611160806,PIKE COUNTY SENIOR CITIZENS PROGRAM INC,KY,PIKEVILLE,41502,P81Z,P,990,2023,1142733,988616,324235,1142733,0,100,0,0,0,0,0,,$1M-$2M,90-100%,12.4,10,1,N/A,"TO PROVIDE TIII SERVICEWS SUCH AS CONGREGATE MEALS, HOME DELIVERED MEALS, TITLE IIIB SERVICES, AND TITLE IIID SERVICES TO INDIVIDUALS 60 AND OLDER.",0,1,1,1,1,0,0,,,,,,0,1,0,0,0,no,1,0,6064326246
320211087,THE MILWAUKEE WOMEN'S CENTER INC,WI,MILWAUKEE,53233,P11,P,990,2023,1142181,1250020,0,1142181,0,100,0,14,3,3,10040,2023,$1M-$2M,90-100%,4.8,10,1,WWW.COMMUNITYADVOCATES.NET/WOMEN/,"THE MISSION OF THE MILWAUKEE WOMEN'S CENTER, INC. IS TO PROVIDE INNOVATIVE, CULTURALLY COMPETENT HOLISTIC CARE THAT WILL EMPOWER MEN, WOMEN, AND CHILDREN TO LIVE SAFE, INDEPENDENT, AND HEALTHY LIVES.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,1,4142702970
710786539,RIVER CITY MINISTRY OF PULASKI COUNTY,AR,NORTH LITTLE ROCK,721152179,P60,P,990,2023,1142020,891521,1534665,923596,168554,80.87,2,120,2,2,25300,2023,$1M-$2M,75-90%,44.6,10,1,N/A,"SERVING THE UNDER PRIVILEDGED AMD UNDER SERVED OF THE INNER CITY PROVIDING MEALS, MEDICAL AND DENTAL CARE, AND SOCIAL SERVICES. PROVIDING SOCIAL, ECONOMIC, AND EMOTIONAL SUPPORT TO LOW INCOME AND HOMELESS.",1,1,1,1,1,0,0,12/31/2020,300,200721133,THE BANK OF AMERICA CHARITABLE,0,1,0,0,0,1,no,0,0,5013766694
263158849,STAR OUTREACH NEIGHBORS HELPING NEIGHBORS,ID,STAR,83669,P80,P,990,2023,1137560,1053080,407753,1132797,0,99.58,0,,0,0,0,,$1M-$2M,90-100%,,10,1,,ASSIST THE COMMUNITY TO MEET BASIC NEEDS,0,1,1,1,1,0,0,12/31/2021,50,237049738,JPMORGAN CHASE FOUNDATION,0,1,0,0,0,1,no,1,0,2083441355
863621704,RIDDLE ROOTS COMMUNITY PROJECTS,OR,RIDDLE,97469,P20,P,990,2023,1137037,86723,1257884,1147916,0,100.96,0,0,3,2,580000,2023,$1M-$2M,90-100%,289.8,10,1,RIDDLEROOTS.ORG,"RIDDLE ROOTS IS NOW A REGISTERED 501(C)(3) CHARITABLE ORGANIZATION WITH OVER A DOZEN MEMBERS REPRESENTING ROSEBURG, WINSTON, MYRTLE CREEK, CANYONVILLE, RIDDLE AND AZALEA WHO SHARE A MISSION TO CHAMPION PROJECTS THAT PROVIDE SOUTHERN DOUGLAS COUNTY WITH THE INFRASTRUCTURE, RESOURCES AND SERVICES THEY NEED TO BE A COMPLETE, STRONG COMMUNITY FOR GENERATIONS TO COME.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,0,5414842277
452829888,Siddheswari Seva Inc,GA,DULUTH,30097,P20,P,990,2023,1136962,834121,429937,1129904,0,99.38,0,11,1,1,5000,2023,$1M-$2M,90-100%,181.4,10,1,www.srisiddheswariseva.org,See Schedule O,0,1,1,1,1,0,0,12/31/2023,5000,200721133,THE BANK OF AMERICA CHARITABLE,0.4,1,0,0,0,1,no,0,0,6786438133
821067631,JULIE'S HEARTCRY INC,VA,LYNCHBURG,24502,P20,P,990,2024,1136078,1071207,87444,1136078,0,100,0,0,0,0,0,,$1M-$2M,90-100%,,10,1,JULIESHEARTCRY.ORG,JULIE'S HEART CRY MINISTRY (JHC) HAS BEEN ORDAINED BY GOD FOR THE PURPOSE OF GLOBAL EVANGELISM AND DISCIPLESHIP. THEIR FOCUS IS TO ADVANCE THE KINGDOM OF GOD AND MEET SPIRITUAL AND URGENT PHYSICAL NEEDS OF WOMEN AND CHILDREN WHEREVER NEEDED.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,4349412479
270467647,GLOBAL FOR GOOD FUND INC,MA,WALTHAM,024549161,P99,P,990,2023,1134967,865216,472218,1117691,0,98.48,0,20,0,0,0,,$1M-$2M,90-100%,,10,1,WWW.GLOBAL4GOOD.ORG,"GLOBAL FOR GOOD FUND, INC. (FORMERLY THE CFMS FUND FOUNDATION INC.) IS A NONPROFIT ORGANIZATION COMPRISED OF DEDICATED INDIVIDUALS, FAMILIES, AND COMPANIES WHOSE PRIMARY MISSION IS TO RAISE MONEY TO CONTRIBUTE TO THE CYSTIC FIBROSIS FUND, THE NATIONAL MULTIPLE SCLEROSIS SOCIETY AND OTHER WORTHY 501(C)3 ORGANIZATIONS. AS THE NEW GLOBAL FOR GOOD FUND, INC. OUR GOAL IS TO KEEP OUR COMMUNITIES MOVING, GROWING AND THRIVING. THESE PILLARS OF SUPPORT ALLOW US TO EXPAND OUR CHARITABLE REACH AND MAKE MORE OF AN IMPACT IN THE COMMUNITIES WHERE WE LIVE AND WORK.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,2033157171
920311777,WORLD SHOE FUND INC,NC,CHARLOTTE,28277,E60,E,990,2024,1130500,654669,814185,7100500,0,628.08,3,6,0,0,0,,$1M-$2M,90-100%,50.7,10,1,WWW.WORLDSHOEFUND.ORG,"THE WORLD SHOE FUND, INC. MISSIONS IS TO PROVIDE 20,000,000 PAIRS OF SHOES FOR NEEDY CHILDREN, AND HELP CREATE OPPORTUNITIES FOR ESTABLISHING DISEASE FIGHTING HEALTHCARE SERVICES IN MORE THAN 20 AFRICAN COUNTRIES.",1,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,1,4044934434
260812693,HOWARD HANNA CHILDREN'S FREE CARE FUND,PA,PITTSBURGH,152382919,E32,E,990,2023,1127808,1155941,550878,1108439,0,98.28,0,1500,2,2,470,2023,$1M-$2M,90-100%,,10,1,HOWARDHANNACHILDRENSFREECAREFUND.ORG,"HOWARD HANNA CHILDREN'S FREE CARE FUND IS A NON-PROFIT ORGANIZATION CREATED FOR THE PURPOSE OF BENEFITING CHILDREN'S HEALTH CASUES. SEE SCHEDULE O FOR CONTINUANCETHE FUNDING FOR THIS PUPOSE IS SUPPORTED BY PRIVATE DONATIONS WHICH ARE SOLICITED THROUGH FUNDRAISING EVENTS HEALTH THROUGHOUT PENNSYLVANIA, OHIO, & VIRGINIA.",0,1,1,1,1,0,0,12/31/2023,420,341871363,HANNA DOUGHERTY FAM PFDN,0,1,1,4,0,0,no,0,0,4129679000
873978709,EBC Cares Inc,GA,Atlanta,30331,P20,P,990,2023,1127390,960917,373782,1126530,0,99.92,0,,0,0,0,,$1M-$2M,90-100%,23.7,10,1,www.ebccares.org,"It is the mission of EBC Cares to love our neighbors through ministry and outreach to create lives of hope, security, and dignity in Atlanta, Georgia.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,4705526979
811561104,NORTHEAST EARTH COALITION,NJ,MONTCLAIR,07042,P20,P,990,2023,1125615,1112764,22611,1125334,0,99.98,0,750,2,2,35000,2023,$1M-$2M,90-100%,,10,1,HTTPS://WWW.NEEARTH.ORG,"The Northeast Earth Coalition, Inc, (NEEC) works at the community level to protect the environment and promote local sustainability and food security. The NEEC supports the work of community and environmental activists who give hope for a better future.",0,1,1,1,1,0,0,12/31/2023,30000,223122804,PARTNERS FOR HEALTH INC,2.7,1,0,0,0,1,no,0,0,9732331106
830755582,ALL SECURE FOUNDATION INC,MO,SAINT LOUIS,631271312,P20,P,990,2023,1124690,890658,783326,1115680,0,99.2,0,0,1,1,10000,2023,$1M-$2M,90-100%,8.5,10,1,,Veteran suicide numbers are on the rise and even more warrior and warrior families are suffering in silence. But there is help and there is hope. All Secure Foundation retrains your brain from Post Traumatic Stress PTS to Post Traumatic Growth PTG through programs and workshops individual and couples coaching and online courses.,0,1,1,1,1,0,0,12/31/2023,10000,742521914,THE HUNTSMAN FOUNDATION,0.9,1,0,0,0,1,no,0,0,4049446351
882510020,CHELKAINY INC,NY,SPRING VALLEY,10977,P50,P,990,2023,1124600,888872,829214,1124600,0,100,0,3,3,2,25500,2024,$1M-$2M,90-100%,-24.3,10,1,N/A,To increase happiness in the lives of the impoverished students who are studying Torah by providing financial help for the Holidays and in times of need.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,0,1,8453541234
550547587,Summers County Council on Aging Inc,WV,Hinton,25951,P81Z,P,990,2023,1122440,1372969,952561,1109173,2105,98.82,0,0,0,0,0,,$1M-$2M,90-100%,-10.3,10,1,N/A,"Provide services to senior citizens of Summers County, West Virginia.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,3044664019
833582059,Feed Clothe and Help,IL,Palos Park,60464,P20,P,990,2023,1118938,1125520,71788,1118938,0,100,1,,0,0,0,,$1M-$2M,90-100%,22.1,10,1,,"The mission is to feed, clothe and help the individuals that are in the most need.",1,1,1,1,1,1,1,,,,,,0,0,0,0,1,uncertain,1,0,7086454604
660470812,HOGAR NUEVA MUJER INC,PR,Cayey,00737,P43,P,990,2023,1117710,1114860,558096,1117710,0,100,0,50,0,0,0,,$1M-$2M,90-100%,,10,1,www.hogarnuevamujer.com,"Contribute to eradicate violence in the Puerto Rican family by offering services focused on safety, education, empowerment, and economic and emotional self-sufficiency of individuals and their communities.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,7872636473
472208322,TJ COMMUNITY MISSION FOUNDATION,KY,GLASGOW,42141,E11,E,990,2023,1117112,189788,1796620,1064329,0,95.28,0,9,0,0,0,,$1M-$2M,90-100%,,10,1,TJMISSIONFUND.ORG,"THE T.J. COMMUNITY MISSION FOUNDATION MISSION IS TO HELP ENGAGE OUR COMMUNITY MORE FULLY IN EXCEPTIONAL SPECIALIZED HEALTHCARE PROGRAMS, PATIENT CARE AND TECHNOLOGY.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,2706514348
921721579,HEAT PUMP NATION INC,DE,DOVER,19901,P20,P,990,2023,1115642,507481,674761,1115000,0,99.94,0,3,0,0,0,,$1M-$2M,90-100%,,10,1,THEHEATPUMPNATION.ORG,OUR MISSION IS TO ACHIEVE A JUST AND EQUITABLE TRANSITION TO 100% CLEAN BUILDINGS ACROSS THE U.S. BY 2050. WE WORK TO REPOWER OUR COMMUNITIES WITH ELECTRIC APPLIANCES AND BUILD A THRIVING CLEAN ECONOMY WITH HIGH-ROAD JOBS AND AFFORDABLE ENERGY FOR ALL.,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,uncertain,1,0,4123024784
611292739,COMMONWEALTH HEALTH FREE CLINIC INC,KY,BOWLING GREEN,42101,E70,E,990,2023,1115374,1003005,1255567,952799,159109,85.42,0,57,0,0,0,,$1M-$2M,75-90%,18.6,10,1,MEDCENTERHEALTH.ORG/LOCATION/COMMUNITY-CLINIC,THE COMMONWEALTH HEALTH FREE CLINIC PROVIDES BASIC MEDICAL AND DENTAL SERVICES FOR INDIVIDUALS WHO STRUGGLE WITH APPROPRIATE OR AFFORDABLE ACCESS TO HEALTHCARE.,0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,2707451551
273090782,HEART MINISTRIES INC,VA,WEST POINT,23181,P20,P,990,2023,1111847,1025493,594250,1099623,0,98.9,1,8,1,1,1000,2024,$1M-$2M,90-100%,,10,1,WWW.HEARTMINISTRY.NET,"HEART MINISTRIES, INC. FACILITATES THE TIMELY DISTRIBUTION OF EVANGELICAL AND HUMANITARIAN RESOURCES TO A LOST AND HURTING WORLD. OUR CORE VALUES EMBODIED BY THE ACRONYM HEART GUIDE OUR MISSION TO BE HUMANITARIAN, EVANGELICAL, ALTRUISTIC, RESOURCEFUL, AND TIMELY. WE PARTNER WITH MINISTRIES OFFERING SUPPORT IN EDUCATION, MEDICAL CARE, EVANGELISM, AND MORE. THROUGH PHYSICAL, FINANCIAL, AND SPIRITUAL ASSISTANCE, WE WORK TO END THE CYCLES OF POVERTY, ILLITERACY, AND HUMAN DIGNITY ABUSE WORLDWIDE.",1,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,0,0,8045139368
582337829,Blue Ridge Area Health Education Center Inc,GA,Rome,30161,E70Z,E,990,2022,1111607,989158,746075,1076695,22922,96.86,0,0,0,0,0,,$1M-$2M,90-100%,54.4,10,1,www.blueridgeahec.org,"To support the recruitment, education, training and retention of a diverse health professions workforce in Northwest Georgia.",0,1,1,1,1,0,0,,,,,,0,0,0,0,0,no,1,0,7062350776
882525694,HOSPITALITY FOR HUMANITY DBA INSTANT AID,TX,DALLAS,75206,P20,P,990,2023,1110452,1095197,73394,1105433,4978,99.55,0,5,1,1,10000,2022,$1M-$2M,90-100%,-36.7,10,1,GIVEINSTANTAID.ORG,"OUR MISSION IS SIMPLE: MAKE IT EASY TO GIVE BACK IN WAYS THAT ARE EFFECTIVE, TRANSPARENT AND INSTANT. OUR AIM IS TO DELIVER ""INSTANT AID"" WITH NUTRIENT DENSE MEALS TO COMMUNITIES FACING CRISIS AND PROTECTING VULNERABLE CHILDREN. WE WANT TO INSPIRE PEOPLE TO BECOME PART OF OUR MOVEMENT AND TO MAKE A DIFFERENCE IN THE WORLD BY SHARING THEIR RESOURCES AND TIME.",0,1,1,1,1,0,0,12/31/2022,10000,136400226,The Dillon Fund,0.9,1,0,0,0,1,uncertain,0,0,2137135228
264718617,NATIONAL IMMIGRATION FORUM ACTION FUND,DC,WASHINGTON,20002,P84,P,990,2024,1110249,1326006,1173046,1110000,0,99.98,0,56,0,0,0,,$1M-$2M,90-100%,,10,1,HTTPS://FORUMACTION.ORG,"THE ACTION FUND RAISES THE PROFILE OF, AND ADVOCATES FOR, POLICIES THAT VALUE OF IMMIGRANTS AND IMMIGRATION AT THE FEDERAL, STATE AND LOCAL LEVEL.",0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,2023470040
371662596,OPTION TO SUCCESS INC,KY,LOUISVILLE,40211,P73,P,990,2023,1109908,360302,1285136,1109908,0,100,0,,0,0,0,,$1M-$2M,90-100%,159.5,10,1,N/A,Optional family services,0,1,1,1,1,0,0,,,,,,0,0,0,0,1,no,1,0,5028223773
